Front,Back,Right,LeftRPM,RightRPM,Command
95,4,53,0.0,60.0,3
95,4,53,0.0,30.0,3
95,4,53,0.0,0.0,3
95,4,53,0.0,30.0,3
95,4,53,480.0,30.0,3
95,4,53,270.0,0.0,3
95,4,53,0.0,30.0,3
95,4,53,180.0,30.0,3
95,4,53,690.0,30.0,3
95,4,53,90.0,0.0,3
95,4,53,390.0,0.0,3
95,4,53,120.0,0.0,3
95,4,53,270.0,30.0,3
95,4,53,180.0,0.0,3
95,4,53,210.0,60.0,3
95,4,53,450.0,30.0,3
95,4,53,150.0,0.0,3
95,4,53,270.0,0.0,3
95,4,53,1110.0,90.0,3
95,4,53,390.0,0.0,3
94,4,53,90.0,30.0,3
94,4,53,180.0,30.0,3
94,4,53,120.0,30.0,3
95,4,53,90.0,0.0,3
95,4,53,90.0,0.0,3
95,4,53,240.0,30.0,3
64,4,53,750.0,30.0,3
64,4,53,600.0,0.0,3
64,4,53,120.0,30.0,3
95,4,53,150.0,60.0,3
95,4,53,90.0,0.0,3
95,4,53,150.0,0.0,3
95,4,53,150.0,30.0,3
95,4,53,90.0,30.0,3
95,4,53,120.0,60.0,3
95,4,53,120.0,30.0,3
95,4,53,900.0,30.0,3
95,4,53,420.0,30.0,3
95,4,53,180.0,0.0,3
95,4,53,120.0,0.0,3
95,4,53,240.0,150.0,3
61,4,53,90.0,30.0,2
61,4,53,120.0,60.0,2
95,4,53,90.0,0.0,2
95,4,53,120.0,30.0,2
95,4,53,840.0,30.0,2
95,4,53,630.0,30.0,2
95,4,53,90.0,30.0,2
95,4,53,120.0,90.0,2
95,4,53,90.0,30.0,2
95,4,53,270.0,30.0,2
95,4,53,150.0,30.0,2
95,4,53,120.0,30.0,2
95,4,53,0.0,0.0,2
95,4,53,210.0,30.0,2
95,4,53,1020.0,30.0,2
95,4,53,570.0,30.0,2
95,4,53,120.0,60.0,2
95,4,53,90.0,0.0,2
95,4,53,90.0,60.0,2
95,4,53,90.0,30.0,2
95,4,53,120.0,30.0,2
95,4,53,120.0,30.0,2
95,4,53,120.0,30.0,2
95,4,53,1020.0,30.0,2
95,4,53,570.0,30.0,2
95,4,53,210.0,60.0,2
95,4,53,180.0,0.0,2
95,4,53,90.0,30.0,2
95,4,53,120.0,60.0,2
95,4,53,120.0,60.0,2
95,4,53,150.0,30.0,2
63,4,53,0.0,30.0,2
63,4,53,210.0,60.0,2
63,4,53,720.0,30.0,2
63,4,53,540.0,30.0,2
63,4,53,120.0,30.0,2
63,4,53,150.0,30.0,2
62,4,53,270.0,60.0,2
62,4,53,90.0,0.0,2
95,4,53,150.0,60.0,2
95,4,53,0.0,0.0,2
95,4,53,210.0,60.0,2
63,4,53,720.0,30.0,2
63,4,53,720.0,30.0,2
63,4,53,90.0,30.0,2
95,4,53,90.0,30.0,2
95,4,53,120.0,30.0,2
95,4,53,120.0,30.0,2
63,4,53,120.0,30.0,2
63,4,53,90.0,30.0,2
63,4,53,0.0,90.0,2
63,4,53,210.0,60.0,2
63,4,53,780.0,0.0,2
63,4,53,360.0,60.0,2
95,4,53,90.0,30.0,2
95,4,53,180.0,60.0,2
95,4,53,690.0,30.0,2
95,4,53,150.0,60.0,2
95,4,53,0.0,60.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
62,4,53,0.0,0.0,2
62,4,53,0.0,0.0,2
62,4,53,0.0,0.0,2
62,4,53,0.0,0.0,2
62,4,53,0.0,0.0,2
62,4,53,0.0,0.0,2
62,4,53,0.0,0.0,2
62,4,53,0.0,0.0,2
62,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
63,4,53,0.0,0.0,2
63,4,53,0.0,0.0,2
63,4,53,0.0,0.0,2
62,4,53,0.0,0.0,2
62,4,53,0.0,0.0,2
62,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
95,4,53,0.0,0.0,2
94,4,53,0.0,0.0,2
94,6,53,0.0,0.0,2
91,6,53,0.0,0.0,2
91,14,53,0.0,0.0,2
91,14,54,0.0,0.0,2
82,14,54,0.0,0.0,2
82,19,54,0.0,0.0,2
82,19,54,0.0,0.0,2
77,19,54,0.0,0.0,2
77,24,54,0.0,0.0,2
77,24,50,0.0,0.0,2
73,24,50,0.0,0.0,2
73,29,50,0.0,0.0,2
73,29,49,0.0,0.0,2
70,29,49,0.0,0.0,2
70,50,49,0.0,0.0,2
70,50,49,0.0,0.0,2
68,50,49,0.0,0.0,2
68,52,49,0.0,0.0,2
68,52,49,0.0,0.0,2
69,52,49,0.0,0.0,2
69,41,50,0.0,0.0,2
64,41,50,0.0,0.0,2
64,52,50,0.0,0.0,2
64,52,49,0.0,0.0,2
60,52,49,0.0,0.0,2
60,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
63,49,49,0.0,0.0,2
63,49,49,0.0,0.0,2
63,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
63,49,49,0.0,0.0,2
63,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
63,49,49,0.0,0.0,2
63,49,49,0.0,0.0,2
63,49,49,0.0,0.0,2
63,49,49,0.0,0.0,2
63,49,49,0.0,0.0,2
63,49,49,0.0,0.0,2
63,49,49,0.0,0.0,2
63,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
61,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
60,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
63,49,49,0.0,0.0,2
63,49,49,0.0,0.0,2
63,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,210.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,270.0,0.0,2
62,49,49,120.0,0.0,2
62,49,49,990.0,0.0,2
62,49,49,990.0,0.0,2
62,49,49,240.0,0.0,2
62,49,49,90.0,0.0,2
62,49,49,60.0,0.0,2
62,49,49,150.0,0.0,2
62,49,49,150.0,0.0,2
62,49,49,120.0,0.0,2
62,49,49,240.0,0.0,2
63,49,49,210.0,0.0,2
63,49,49,150.0,0.0,2
63,49,49,960.0,0.0,2
60,49,49,180.0,0.0,2
60,49,49,60.0,0.0,2
60,49,49,210.0,0.0,2
62,49,49,180.0,0.0,2
62,49,49,150.0,0.0,2
62,49,49,120.0,0.0,2
62,49,49,60.0,0.0,2
62,49,49,60.0,0.0,2
62,49,49,180.0,0.0,2
62,49,49,1140.0,0.0,2
62,49,49,390.0,0.0,2
62,49,49,180.0,0.0,2
62,49,49,210.0,0.0,2
62,49,49,120.0,0.0,2
62,49,49,120.0,0.0,2
62,49,49,180.0,0.0,2
62,49,49,270.0,0.0,2
62,49,49,120.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,390.0,0.0,2
62,49,49,0.0,0.0,2
62,49,49,1440.0,0.0,2
62,49,49,330.0,0.0,2
62,49,49,120.0,0.0,2
62,49,49,120.0,0.0,2
62,49,49,120.0,0.0,2
62,49,49,90.0,0.0,2
62,49,49,150.0,0.0,2
63,49,49,90.0,0.0,2
63,49,49,0.0,0.0,2
63,49,49,360.0,0.0,2
62,49,49,120.0,0.0,2
62,49,49,1320.0,0.0,2
62,49,49,150.0,0.0,2
63,49,49,120.0,0.0,2
63,49,49,180.0,0.0,2
63,49,49,90.0,0.0,2
64,49,49,300.0,0.0,2
64,49,49,270.0,0.0,2
64,49,49,270.0,0.0,2
61,49,49,30.0,0.0,2
61,49,49,180.0,0.0,2
61,49,49,210.0,0.0,2
62,49,49,360.0,0.0,2
62,49,49,1320.0,0.0,2
62,49,49,240.0,0.0,2
63,49,49,90.0,0.0,2
63,49,49,210.0,0.0,2
63,49,49,240.0,0.0,2
62,49,49,240.0,0.0,2
62,49,49,150.0,0.0,2
63,49,49,0.0,0.0,2
63,49,49,180.0,0.0,2
63,49,49,240.0,0.0,2
62,49,49,1020.0,0.0,2
62,49,49,1020.0,0.0,2
62,49,49,120.0,0.0,2
62,49,49,90.0,0.0,2
62,49,49,90.0,0.0,2
62,49,49,120.0,0.0,2
63,49,49,210.0,0.0,2
63,49,49,120.0,60.0,2
63,49,49,60.0,30.0,2
62,49,49,750.0,30.0,2
62,49,49,480.0,30.0,2
62,49,49,60.0,0.0,2
62,49,49,210.0,60.0,2
62,49,49,390.0,60.0,2
63,49,49,30.0,30.0,2
63,49,49,150.0,30.0,2
63,49,49,930.0,90.0,2
63,49,49,420.0,60.0,2
63,49,49,150.0,30.0,2
63,49,49,90.0,60.0,2
63,49,49,240.0,30.0,2
63,49,49,120.0,30.0,2
63,49,49,90.0,60.0,2
62,49,49,180.0,30.0,2
62,49,49,1110.0,30.0,2
62,49,49,240.0,60.0,2
62,49,49,150.0,30.0,2
62,49,49,210.0,30.0,2
62,49,49,240.0,30.0,2
63,49,49,180.0,90.0,2
63,49,49,150.0,60.0,2
63,49,49,150.0,60.0,2
61,49,49,210.0,60.0,2
61,49,49,120.0,60.0,2
61,49,49,390.0,60.0,2
61,49,49,510.0,0.0,2
61,49,49,60.0,60.0,2
61,49,49,90.0,30.0,2
61,49,49,270.0,60.0,2
61,49,49,1200.0,30.0,2
63,49,49,150.0,30.0,2
63,49,49,150.0,30.0,2
63,49,49,420.0,60.0,2
62,49,49,390.0,30.0,2
62,49,49,390.0,30.0,2
62,49,49,60.0,60.0,2
62,49,49,390.0,30.0,2
62,49,49,960.0,0.0,2
62,49,49,180.0,60.0,2
62,49,49,120.0,30.0,2
62,49,49,390.0,60.0,2
62,49,49,360.0,30.0,2
62,49,49,150.0,60.0,2
62,49,49,720.0,60.0,2
62,49,49,600.0,30.0,2
62,49,49,210.0,60.0,2
62,49,49,120.0,30.0,2
65,49,49,480.0,60.0,2
65,49,49,240.0,0.0,2
65,49,49,180.0,60.0,2
60,49,49,180.0,30.0,2
60,49,49,960.0,60.0,2
60,49,49,330.0,30.0,2
61,49,49,180.0,30.0,2
61,49,49,180.0,0.0,2
61,49,49,300.0,60.0,2
61,49,49,210.0,30.0,2
61,49,49,90.0,90.0,2
61,49,49,150.0,60.0,2
61,49,49,150.0,60.0,2
61,49,49,180.0,0.0,2
61,49,49,90.0,60.0,2
60,49,49,120.0,30.0,2
60,49,49,390.0,60.0,2
61,49,49,150.0,30.0,2
61,49,49,210.0,0.0,2
61,49,49,1050.0,60.0,2
61,49,49,150.0,30.0,2
61,49,49,90.0,60.0,2
61,49,49,300.0,30.0,2
61,49,49,450.0,30.0,2
61,49,49,150.0,0.0,2
61,49,49,60.0,60.0,2
61,49,49,330.0,30.0,2
61,49,49,870.0,60.0,2
61,49,49,120.0,30.0,2
60,49,49,180.0,60.0,2
60,49,49,480.0,0.0,2
60,49,49,330.0,60.0,2
60,49,49,120.0,30.0,2
60,49,49,150.0,60.0,2
60,49,49,780.0,30.0,2
60,49,49,570.0,30.0,2
60,49,49,90.0,30.0,2
60,49,49,90.0,60.0,2
60,49,49,120.0,60.0,2
60,49,49,120.0,60.0,2
60,49,49,150.0,60.0,2
60,49,49,870.0,0.0,2
60,49,49,480.0,60.0,2
60,49,49,120.0,30.0,2
60,49,49,150.0,60.0,2
60,49,49,300.0,60.0,2
63,49,49,120.0,60.0,2
63,49,49,60.0,0.0,2
63,49,49,240.0,60.0,2
63,49,49,1170.0,30.0,2
63,49,49,210.0,60.0,2
63,49,49,150.0,30.0,2
62,49,49,90.0,60.0,2
62,49,49,360.0,30.0,2
62,49,49,120.0,60.0,2
63,49,49,120.0,60.0,2
63,49,49,990.0,30.0,2
60,49,49,180.0,60.0,2
60,49,49,60.0,0.0,2
60,49,49,120.0,60.0,2
60,49,49,300.0,30.0,2
60,49,49,120.0,60.0,2
60,49,49,90.0,30.0,2
60,49,49,150.0,60.0,2
60,49,49,1230.0,0.0,2
60,49,49,210.0,60.0,2
60,49,49,90.0,30.0,2
60,49,49,120.0,60.0,2
60,49,49,420.0,30.0,2
60,49,49,60.0,60.0,2
60,49,49,90.0,0.0,2
60,49,49,270.0,60.0,2
61,49,49,900.0,30.0,2
61,49,49,90.0,90.0,2
61,49,49,120.0,30.0,2
60,49,49,540.0,0.0,2
60,49,49,300.0,0.0,2
60,49,49,60.0,30.0,2
60,49,49,180.0,60.0,2
60,49,49,960.0,30.0,2
60,49,49,210.0,30.0,2
60,49,49,90.0,0.0,2
60,49,49,270.0,60.0,2
61,49,49,210.0,30.0,2
61,49,49,120.0,60.0,2
61,49,49,60.0,60.0,2
60,49,49,330.0,60.0,2
60,49,49,870.0,0.0,2
60,49,49,240.0,60.0,2
60,49,49,60.0,30.0,2
60,49,49,390.0,60.0,2
60,49,49,90.0,30.0,2
61,49,49,120.0,60.0,2
141,64,34,0.0,0.0,1
141,64,34,0.0,0.0,1
141,65,34,0.0,0.0,1
141,65,34,0.0,0.0,1
141,65,34,0.0,0.0,1
141,65,34,0.0,0.0,1
141,65,34,0.0,0.0,1
141,66,34,0.0,0.0,1
141,66,35,0.0,0.0,1
141,66,35,0.0,0.0,1
141,66,35,0.0,0.0,1
141,66,35,0.0,0.0,1
141,66,35,0.0,0.0,1
141,66,35,0.0,0.0,1
141,66,34,0.0,0.0,1
141,66,34,0.0,0.0,1
141,67,34,0.0,0.0,1
141,67,35,0.0,0.0,1
141,67,35,0.0,0.0,1
141,65,35,0.0,0.0,1
141,65,35,0.0,0.0,1
141,66,35,0.0,0.0,1
141,66,35,0.0,0.0,1
141,66,35,0.0,0.0,1
141,66,35,0.0,0.0,1
141,65,35,0.0,0.0,1
141,65,35,0.0,0.0,1
141,65,35,0.0,0.0,1
141,65,35,0.0,0.0,1
141,65,35,0.0,0.0,1
141,65,35,0.0,0.0,1
141,65,35,0.0,0.0,1
141,65,35,0.0,0.0,1
141,65,35,0.0,0.0,1
141,65,35,0.0,0.0,1
141,65,35,0.0,0.0,1
141,65,35,0.0,0.0,1
141,65,35,0.0,0.0,1
140,65,35,0.0,0.0,1
140,65,35,0.0,0.0,1
140,65,34,0.0,0.0,1
140,65,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,18,34,0.0,0.0,1
132,19,34,0.0,0.0,1
132,19,35,0.0,0.0,1
146,21,35,0.0,0.0,1
146,21,35,0.0,0.0,1
146,21,35,0.0,0.0,1
146,21,35,0.0,0.0,1
146,21,35,0.0,0.0,1
146,21,35,0.0,0.0,1
146,21,35,0.0,0.0,1
146,21,35,0.0,0.0,1
146,21,35,0.0,0.0,1
146,21,35,0.0,0.0,1
146,21,35,0.0,0.0,1
147,21,35,0.0,0.0,1
147,21,35,0.0,0.0,1
146,21,35,0.0,0.0,1
146,21,35,0.0,0.0,1
146,21,35,0.0,0.0,1
147,21,35,0.0,0.0,1
147,21,35,0.0,0.0,1
147,21,35,0.0,0.0,1
146,21,35,0.0,0.0,1
146,26,35,0.0,90.0,1
146,26,36,0.0,0.0,1
142,26,36,0.0,0.0,1
142,28,36,0.0,0.0,1
142,29,36,0.0,30.0,1
121,29,36,0.0,0.0,1
121,34,36,480.0,0.0,1
121,34,38,0.0,0.0,1
127,34,38,0.0,0.0,1
127,41,38,0.0,30.0,1
127,41,39,0.0,0.0,1
255,41,39,0.0,0.0,1
255,36,40,0.0,60.0,1
113,36,40,0.0,0.0,1
113,42,40,300.0,0.0,1
113,42,42,0.0,0.0,1
105,42,42,0.0,0.0,1
105,50,42,0.0,60.0,1
105,50,43,0.0,30.0,1
99,50,43,0.0,0.0,1
99,56,43,0.0,0.0,1
99,56,45,0.0,0.0,1
90,56,45,0.0,0.0,1
90,65,45,270.0,0.0,1
90,65,45,0.0,0.0,1
82,65,45,0.0,30.0,1
82,71,45,0.0,0.0,1
82,71,47,0.0,0.0,1
74,71,47,0.0,30.0,1
74,81,47,0.0,0.0,1
74,81,48,0.0,0.0,1
66,81,48,0.0,0.0,1
66,56,49,0.0,30.0,1
59,56,49,0.0,0.0,1
59,61,49,0.0,0.0,1
59,61,49,0.0,0.0,1
54,61,49,0.0,0.0,1
54,255,49,0.0,0.0,1
54,255,51,0.0,0.0,1
46,255,51,0.0,60.0,1
46,255,51,0.0,0.0,1
46,255,53,0.0,60.0,1
56,255,53,0.0,0.0,1
56,255,53,0.0,0.0,1
56,255,53,0.0,0.0,1
255,255,53,0.0,0.0,1
255,255,53,0.0,0.0,1
255,255,56,0.0,30.0,1
57,255,56,0.0,0.0,1
57,202,56,0.0,0.0,4
57,137,57,0.0,0.0,4
81,137,57,0.0,90.0,4
81,139,58,0.0,0.0,4
79,139,58,0.0,0.0,4
79,139,58,0.0,0.0,4
79,139,59,0.0,0.0,4
255,139,59,0.0,0.0,4
255,139,59,0.0,0.0,4
255,139,60,0.0,0.0,4
93,139,60,600.0,0.0,4
93,56,60,210.0,0.0,4
93,56,61,0.0,0.0,4
91,56,61,0.0,0.0,4
91,57,61,0.0,0.0,4
91,57,62,0.0,0.0,4
16,57,62,0.0,0.0,4
16,57,62,0.0,0.0,4
16,57,62,0.0,0.0,4
16,57,62,0.0,0.0,4
16,57,62,0.0,0.0,4
16,57,62,0.0,0.0,4
16,57,62,0.0,0.0,4
16,57,62,0.0,0.0,4
20,57,62,0.0,0.0,4
20,57,62,0.0,0.0,4
20,57,62,0.0,0.0,4
16,57,62,0.0,0.0,4
16,57,62,0.0,0.0,3
16,57,62,0.0,0.0,3
16,57,62,0.0,0.0,3
16,57,62,0.0,0.0,3
16,57,62,0.0,0.0,3
16,57,62,0.0,0.0,3
16,58,62,0.0,0.0,3
16,58,61,0.0,60.0,3
90,58,61,0.0,60.0,3
90,59,61,0.0,0.0,3
90,59,60,0.0,0.0,3
255,59,60,0.0,0.0,3
255,61,60,0.0,0.0,3
255,61,59,0.0,0.0,3
255,62,59,0.0,0.0,3
255,62,58,0.0,0.0,3
77,62,58,0.0,0.0,3
77,149,58,0.0,0.0,3
77,149,42,0.0,0.0,3
71,149,42,0.0,0.0,3
71,50,42,0.0,0.0,3
71,50,36,0.0,0.0,3
70,50,36,0.0,60.0,3
70,49,36,0.0,0.0,3
70,49,37,0.0,0.0,3
67,49,37,0.0,0.0,3
67,50,37,0.0,0.0,3
67,50,17,0.0,0.0,1
65,50,17,0.0,0.0,1
65,255,17,0.0,0.0,1
65,255,10,0.0,0.0,1
63,255,10,0.0,30.0,1
63,255,10,0.0,60.0,1
63,255,10,0.0,0.0,1
58,255,10,0.0,0.0,1
58,255,13,0.0,90.0,1
50,255,13,0.0,0.0,1
50,255,13,0.0,0.0,1
50,255,16,0.0,0.0,1
43,255,16,0.0,0.0,1
43,255,16,0.0,0.0,4
43,255,18,0.0,0.0,4
36,255,18,0.0,0.0,4
36,255,18,0.0,0.0,4
36,255,76,0.0,0.0,4
36,255,76,0.0,0.0,4
36,255,76,0.0,0.0,4
36,255,25,0.0,0.0,4
72,255,25,0.0,0.0,4
72,45,25,1020.0,0.0,4
72,45,28,0.0,0.0,4
229,45,28,0.0,0.0,4
229,37,28,0.0,0.0,4
229,37,25,0.0,0.0,4
229,37,25,0.0,0.0,4
229,38,27,0.0,0.0,4
228,38,27,0.0,0.0,4
228,36,27,0.0,0.0,4
228,36,27,0.0,0.0,4
228,36,27,0.0,0.0,4
228,38,27,0.0,0.0,4
228,38,27,0.0,0.0,4
228,38,27,0.0,0.0,4
228,38,27,0.0,0.0,1
228,38,27,0.0,0.0,1
228,38,27,0.0,0.0,1
228,38,27,0.0,0.0,1
228,38,27,0.0,0.0,1
228,38,27,0.0,0.0,1
228,37,27,0.0,0.0,1
228,37,26,0.0,60.0,1
225,37,26,0.0,0.0,1
225,43,26,0.0,0.0,1
225,43,56,0.0,0.0,1
220,46,56,0.0,0.0,1
220,46,49,0.0,0.0,1
57,46,49,0.0,0.0,1
57,54,49,0.0,0.0,1
57,54,50,0.0,60.0,1
206,54,50,0.0,0.0,1
206,61,50,0.0,0.0,1
206,61,49,0.0,0.0,1
200,61,49,0.0,30.0,1
200,73,49,0.0,0.0,1
200,73,76,0.0,0.0,1
195,73,76,0.0,0.0,1
195,76,76,300.0,0.0,1
195,76,50,0.0,30.0,1
255,76,50,0.0,60.0,1
255,83,50,0.0,0.0,1
255,83,49,0.0,0.0,1
176,83,49,0.0,0.0,1
176,90,49,0.0,0.0,1
176,90,49,0.0,0.0,1
171,98,49,690.0,30.0,1
171,98,75,0.0,0.0,1
163,98,75,0.0,0.0,1
163,104,75,0.0,0.0,1
163,104,50,0.0,30.0,1
158,104,50,0.0,60.0,1
158,56,50,0.0,0.0,1
158,56,48,0.0,0.0,1
151,56,48,0.0,0.0,1
151,36,48,0.0,0.0,1
151,36,49,0.0,0.0,1
146,36,49,0.0,0.0,1
146,126,49,0.0,30.0,1
146,126,75,0.0,0.0,1
139,126,75,0.0,0.0,1
139,47,75,0.0,0.0,1
139,47,76,0.0,0.0,1
135,47,76,0.0,0.0,1
135,56,76,0.0,60.0,1
135,56,47,0.0,0.0,1
122,56,47,0.0,0.0,1
122,58,77,0.0,30.0,1
97,58,77,0.0,0.0,1
97,68,77,0.0,0.0,1
97,68,76,0.0,0.0,1
88,68,76,0.0,0.0,1
88,75,76,0.0,0.0,1
88,75,68,0.0,0.0,1
79,75,68,0.0,30.0,1
79,82,68,0.0,0.0,1
79,82,83,0.0,0.0,1
73,82,83,0.0,0.0,1
73,90,83,0.0,0.0,1
73,90,64,0.0,60.0,1
65,90,64,510.0,0.0,1
65,255,64,0.0,0.0,4
65,255,56,0.0,0.0,4
58,255,56,0.0,0.0,4
58,105,56,0.0,0.0,4
58,105,52,0.0,0.0,4
56,105,52,0.0,0.0,4
56,109,56,0.0,0.0,4
85,109,56,0.0,0.0,4
85,110,56,0.0,0.0,4
85,110,56,0.0,0.0,4
82,110,56,0.0,0.0,4
82,112,56,0.0,0.0,4
82,112,77,0.0,0.0,4
80,112,77,0.0,0.0,4
80,255,77,0.0,0.0,4
80,255,78,0.0,0.0,4
78,255,78,0.0,0.0,1
78,255,78,0.0,0.0,1
78,255,80,0.0,0.0,1
77,255,80,0.0,0.0,1
77,255,80,0.0,0.0,1
77,255,74,0.0,0.0,1
73,255,74,0.0,0.0,1
73,255,74,0.0,30.0,1
73,255,70,0.0,0.0,1
67,255,70,0.0,0.0,1
67,23,70,0.0,0.0,1
61,23,59,0.0,60.0,1
61,255,59,0.0,0.0,1
61,255,56,0.0,0.0,1
56,255,56,0.0,0.0,1
56,37,56,0.0,60.0,1
56,255,44,0.0,0.0,1
50,255,44,0.0,0.0,1
50,255,44,0.0,0.0,1
50,255,37,0.0,0.0,1
44,255,37,0.0,0.0,1
44,255,37,0.0,0.0,1
44,255,40,0.0,0.0,1
36,255,40,0.0,60.0,1
36,59,40,0.0,0.0,1
36,59,44,0.0,60.0,1
43,255,45,0.0,0.0,1
43,255,45,0.0,0.0,1
43,255,45,0.0,0.0,1
43,255,45,0.0,0.0,1
43,255,45,0.0,0.0,1
43,255,45,0.0,0.0,1
43,255,45,0.0,0.0,1
43,255,45,0.0,0.0,1
43,255,45,0.0,0.0,1
43,255,45,0.0,0.0,1
43,255,45,0.0,0.0,1
47,255,45,0.0,0.0,1
47,255,45,0.0,0.0,1
47,255,44,0.0,0.0,1
43,255,44,0.0,0.0,1
43,255,44,0.0,0.0,1
43,255,45,0.0,0.0,1
43,255,45,0.0,0.0,1
43,255,45,0.0,0.0,1
43,255,45,0.0,0.0,1
43,255,45,0.0,0.0,2
43,255,45,0.0,0.0,2
43,255,44,0.0,0.0,2
43,255,44,0.0,0.0,2
43,255,44,0.0,0.0,2
43,255,45,0.0,0.0,2
43,255,45,0.0,0.0,2
43,255,49,0.0,30.0,2
46,255,49,0.0,30.0,2
46,255,49,0.0,0.0,2
46,255,39,0.0,0.0,2
52,255,39,0.0,0.0,2
52,255,39,0.0,30.0,2
52,255,50,0.0,0.0,2
57,255,50,0.0,0.0,2
57,255,50,0.0,0.0,2
57,255,50,0.0,0.0,2
61,255,50,0.0,0.0,2
61,255,50,0.0,0.0,2
61,255,95,0.0,0.0,2
68,255,95,0.0,60.0,2
68,255,95,0.0,30.0,2
68,255,93,0.0,0.0,2
73,255,93,0.0,0.0,2
73,255,93,0.0,0.0,2
73,255,80,0.0,0.0,2
80,255,80,0.0,0.0,2
80,255,78,0.0,30.0,2
88,255,78,0.0,30.0,2
88,255,78,0.0,0.0,2
88,255,63,0.0,0.0,2
90,255,63,0.0,0.0,2
90,255,63,0.0,0.0,2
90,255,62,0.0,0.0,2
94,255,62,0.0,0.0,2
94,103,62,0.0,0.0,2
94,103,68,0.0,0.0,2
62,103,68,0.0,0.0,2
62,66,68,0.0,0.0,2
62,66,71,0.0,0.0,2
63,66,71,0.0,60.0,2
63,61,71,0.0,0.0,2
63,61,77,0.0,0.0,2
65,61,77,0.0,0.0,2
65,57,77,0.0,0.0,2
65,57,70,0.0,0.0,2
101,57,70,0.0,0.0,2
101,56,68,0.0,0.0,2
103,56,68,0.0,0.0,2
103,56,68,0.0,0.0,2
103,56,79,0.0,0.0,2
76,56,79,0.0,0.0,2
76,85,79,0.0,0.0,2
76,85,88,0.0,0.0,2
108,85,88,0.0,30.0,2
108,82,88,0.0,0.0,2
108,82,86,0.0,0.0,2
110,82,86,0.0,0.0,2
110,78,86,0.0,0.0,2
110,78,54,0.0,0.0,2
115,78,54,0.0,0.0,2
115,73,54,0.0,120.0,2
115,73,82,0.0,0.0,2
119,73,82,0.0,0.0,2
119,67,82,0.0,0.0,2
